ranking,id,imageUrl,traitCount,formula,rarity,Moon,Flag,Weapons,Body,Skin,Eyes,Accessories,,,1000000
3482,3189,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3189.png,5,64.84369346,0.000064844,Purple,None,Odradek,Yellow,Tan Eye Gash,Faded,None,,,
3483,667,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/667.png,5,64.87062806,0.000064871,Purple,None,The Great Knife,Yellow,Pale Eye Gash,Innocent,None,,,
3484,2759,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2759.png,5,64.91805243,0.000064918,Purple,None,The Great Knife,Gray,Tan Eye Gash,Cyclops,None,,,
3485,1306,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1306.png,5,65.26230693,0.000065262,Purple,None,Hidden Blades,Yellow,Tan Eye Gash,Cyclops,None,,,
3486,3268,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3268.png,5,65.65700942,0.000065657,Purple,None,The Great Knife,Green,Pale,Innocent,None,,,
3487,233,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/233.png,5,66.28785746,0.000066288,Blue,None,Hidden Blades,Yellow,Tan Eye Gash,Innocent,None,,,
3488,3569,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3569.png,5,66.77452304,0.000066775,Purple,None,Buster Sword,Yellow,Tan Eye Gash,Faded,None,,,
3489,1487,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1487.png,5,66.82757057,0.000066828,Red,None,The Great Knife,Gray,Tan Eye Gash,Faded,None,,,
3490,2902,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2902.png,5,66.83988967,0.000066840,Yellow,None,The Great Knife,Yellow,Tan Eye Gash,Faded,None,,,
3491,2614,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2614.png,5,66.85682824,0.000066857,Red,None,The Great Knife,Purple,Tan Eye Gash,Innocent,None,,,
3492,2352,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2352.png,5,67.05107415,0.000067051,Blue,None,The Great Knife,Gray,Tan Eye Gash,Faded,None,,,
3493,2786,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2786.png,5,67.48721748,0.000067487,Purple,None,Odradek,Gray,Tan Eye Gash,Innocent,None,,,
3494,1498,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1498.png,5,67.65358684,0.000067654,Purple,None,Odradek,Light Blue,Tan Eye Gash,Faded,None,,,
3495,1544,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1544.png,5,67.68168861,0.000067682,Purple,None,The Great Knife,Light Blue,Pale Eye Gash,Innocent,None,,,
3496,1097,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1097.png,5,67.92879981,0.000067929,Pink,None,The Great Knife,Light Blue,Tan Eye Gash,Innocent,None,,,
3497,2470,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2470.png,5,67.98521353,0.000067985,Red,None,The Great Knife,Purple,Tan Eye Gash,Faded,None,,,
3498,3643,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3643.png,5,68.03902154,0.000068039,Purple,None,The Great Knife,Red,Tan,Innocent,None,,,
3499,2233,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2233.png,5,68.21258882,0.000068213,Blue,None,The Great Knife,Purple,Tan Eye Gash,Faded,None,,,
3500,1054,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1054.png,5,68.36850833,0.000068369,Purple,None,The Great Knife,Green,Tan,Innocent,None,,,
3501,1667,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1667.png,5,68.51176893,0.000068512,Purple,None,Buster Sword,Light Blue,Tan Eye Gash,Innocent,None,,,
3502,2491,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2491.png,5,68.52443791,0.000068524,Orange,None,The Great Knife,Light Blue,Tan Eye Gash,Faded,None,,,
3503,1572,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1572.png,5,68.65628738,0.000068656,Purple,None,Odradek,Purple,Tan Eye Gash,Innocent,None,,,
3504,1280,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1280.png,5,68.71841224,0.000068718,Orange,None,Hidden Blades,Yellow,Tan Eye Gash,Innocent,None,,,
3505,1170,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1170.png,5,68.82399559,0.000068824,Purple,None,The Great Knife,Light Blue,Pale Eye Gash,Faded,None,,,
3506,2092,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2092.png,5,68.90541195,0.000068905,Pink,None,The Great Knife,Gray,Tan Eye Gash,Innocent,None,,,
3507,149,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/149.png,5,68.92979685,0.000068930,Red,None,Hidden Blades,Light Blue,Tan Eye Gash,Innocent,None,,,
3508,2420,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2420.png,5,69.01881788,0.000069019,Purple,None,Hidden Blades,Yellow,Pale Eye Gash,Innocent,None,,,
3509,4229,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4229.png,5,69.12520593,0.000069125,Green,None,The Great Knife,Gray,Tan Eye Gash,Innocent,None,,,
3510,3281,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3281.png,5,69.24380123,0.000069244,Red,None,Odradek,Yellow,Tan Eye Gash,Faded,None,,,
3511,1196,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1196.png,5,69.49177057,0.000069492,Green,None,Hidden Blades,Yellow,Tan Eye Gash,Innocent,None,,,
3512,56,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/56.png,5,69.69082061,0.000069691,Red,None,Hidden Blades,Yellow,Tan Eye Gash,Cyclops,None,,,
3513,1082,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1082.png,5,69.77441585,0.000069774,Red,None,The Great Knife,Red,Pale,Innocent,None,,,
3514,2061,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2061.png,5,70.0077751,0.000070008,Blue,None,The Great Knife,Red,Pale,Innocent,None,,,
3515,447,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/447.png,5,70.06837249,0.000070068,Pink,None,The Great Knife,Gray,Tan Eye Gash,Faded,None,,,
3516,1900,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1900.png,5,70.15464915,0.000070155,Blue,None,Hidden Blades,Gray,Tan Eye Gash,Innocent,None,,,
3517,769,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/769.png,5,70.18006934,0.000070180,Purple,None,Odradek,Light Blue,Tan Eye Gash,Cyclops,None,,,
3518,2176,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2176.png,5,70.32265044,0.000070323,Green,None,The Great Knife,Purple,Tan Eye Gash,Innocent,None,,,
3519,3329,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3329.png,5,70.32759426,0.000070328,Blue,None,Hidden Blades,Light Blue,Tan Eye Gash,Faded,None,,,
3520,3648,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3648.png,5,70.3467958,0.000070347,Blue,None,The Great Knife,Green,Pale,Innocent,None,,,
3521,3307,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3307.png,5,70.44172073,0.000070442,Red,None,The Great Knife,Yellow,Pale Eye Gash,Faded,None,,,
3522,1473,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1473.png,5,70.67731177,0.000070677,Blue,None,The Great Knife,Yellow,Pale Eye Gash,Faded,None,,,
3523,2228,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2228.png,5,70.70064334,0.000070701,Purple,None,Buster Sword,Purple,Tan Eye Gash,Innocent,None,,,
3524,1910,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1910.png,5,70.71371708,0.000070714,Orange,None,The Great Knife,Purple,Tan Eye Gash,Faded,None,,,
3525,4108,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4108.png,5,70.7698533,0.000070770,Yellow,None,The Great Knife,Purple,Tan Eye Gash,Innocent,None,,,
3526,2857,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2857.png,5,70.82741722,0.000070827,Orange,None,Odradek,Yellow,Tan Eye Gash,Innocent,None,,,
3527,1028,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1028.png,5,71.03448037,0.000071034,Purple,None,Hidden Blades,Green,Pale,Faded,None,,,
3528,3919,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3919.png,5,71.13202678,0.000071132,Red,None,Hidden Blades,Purple,Tan Eye Gash,Innocent,None,,,
3529,1768,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1768.png,5,71.282899,0.000071283,Blue,None,Odradek,Light Blue,Tan Eye Gash,Innocent,None,,,
3530,1202,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1202.png,5,71.29563655,0.000071296,Red,None,The Great Knife,Green,Pale,Faded,None,,,
3531,4045,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4045.png,5,71.50953062,0.000071510,Green,None,The Great Knife,Purple,Tan Eye Gash,Faded,None,,,
3532,2354,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2354.png,5,71.5340835,0.000071534,Blue,None,The Great Knife,Green,Pale,Faded,None,,,
3533,585,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/585.png,5,71.65485212,0.000071655,Pink,None,The Great Knife,Light Blue,Tan Eye Gash,Cyclops,None,,,
3534,2227,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2227.png,5,71.77111977,0.000071771,Purple,None,The Great Knife,Red,Tan,Cyclops,None,,,
3535,4096,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4096.png,5,71.82966932,0.000071830,Red,None,Odradek,Yellow,Tan Eye Gash,Cyclops,None,,,
3536,764,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/764.png,5,72.10540823,0.000072105,Orange,None,The Great Knife,Gray,Tan Eye Gash,Cyclops,None,,,
3537,474,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/474.png,5,72.33256732,0.000072333,Red,None,Hidden Blades,Purple,Tan Eye Gash,Faded,None,,,
3538,3930,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3930.png,5,72.33766766,0.000072338,Purple,None,Odradek,Yellow,Pale Eye Gash,Faded,None,,,
3539,3252,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3252.png,5,72.38981612,0.000072390,Purple,None,Hidden Blades,Red,Tan,Innocent,None,,,
3540,4256,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4256.png,5,72.48777662,0.000072488,Orange,None,Hidden Blades,Yellow,Tan Eye Gash,Cyclops,None,,,
3541,437,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/437.png,5,72.51609494,0.000072516,Blue,None,The Great Knife,Light Blue,Pale Eye Gash,Innocent,None,,,
3542,806,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/806.png,5,72.57448226,0.000072574,Blue,None,Hidden Blades,Purple,Tan Eye Gash,Faded,None,,,
3543,484,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/484.png,5,72.65595515,0.000072656,Red,None,The Great Knife,Red,Tan,Innocent,None,,,
3544,1199,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1199.png,5,72.72698628,0.000072727,Orange,None,Hidden Blades,Gray,Tan Eye Gash,Innocent,None,,,
3545,2951,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2951.png,5,72.86172544,0.000072862,Purple,None,Odradek,Red,Pale,Faded,None,,,
3546,1452,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1452.png,5,72.89895165,0.000072899,Blue,None,The Great Knife,Red,Tan,Innocent,None,,,
3547,1389,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1389.png,5,72.95393596,0.000072954,Blue,None,Hidden Blades,Light Blue,Tan Eye Gash,Cyclops,None,,,
3548,2341,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2341.png,5,72.96414951,0.000072964,Yellow,None,Hidden Blades,Light Blue,Tan Eye Gash,Innocent,None,,,
3549,1432,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1432.png,5,73.07047579,0.000073070,Pink,None,Hidden Blades,Yellow,Tan Eye Gash,Cyclops,None,,,
3550,2611,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2611.png,5,73.2688132,0.000073269,Orange,None,The Great Knife,Yellow,Pale Eye Gash,Faded,None,,,
3551,2782,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2782.png,5,73.30882111,0.000073309,Purple,None,Buster Sword,Gray,Tan Eye Gash,Cyclops,None,,,
3552,244,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/244.png,5,73.32697779,0.000073327,Yellow,None,The Great Knife,Yellow,Pale Eye Gash,Innocent,None,,,
3553,588,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/588.png,5,73.39834119,0.000073398,Purple,None,Hidden Blades,Dark Blue,Tan Eye Gash,Faded,None,,,
3554,1255,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1255.png,5,73.51240161,0.000073512,Pink,None,The Great Knife,Green,Pale,Innocent,None,,,
3555,2650,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2650.png,5,73.52811669,0.000073528,Blue,None,Odradek,Gray,Tan Eye Gash,Faded,None,,,
3556,66,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/66.png,5,73.55865861,0.000073559,Blue,None,The Great Knife,Gray,Pale Eye Gash,Innocent,None,,,
3557,1397,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1397.png,5,73.60170448,0.000073602,Red,None,The Great Knife,Red,Pale,Cyclops,None,,,
3558,602,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/602.png,5,73.6872203,0.000073687,Purple,None,Hidden Blades,Green,Pale,Cyclops,None,,,
3559,2106,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2106.png,5,73.75611848,0.000073756,Red,None,Hidden Blades,Gray,Tan Eye Gash,Cyclops,None,,,
3560,1503,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1503.png,5,73.78597249,0.000073786,Purple,None,Buster Sword,Red,Pale,Innocent,None,,,
3561,3272,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3272.png,5,73.8577908,0.000073858,Pink,None,The Great Knife,Yellow,Pale Eye Gash,Faded,None,,,
3562,1931,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1931.png,5,73.95444597,0.000073954,Orange,None,Hidden Blades,Gray,Tan Eye Gash,Faded,None,,,
3563,4084,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4084.png,5,73.96805773,0.000073968,Purple,None,Hidden Blades,Green,Tan,Faded,None,,,
3564,4054,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4054.png,5,74.00279446,0.000074003,Blue,None,Hidden Blades,Gray,Tan Eye Gash,Cyclops,None,,,
3565,214,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/214.png,5,74.01315485,0.000074013,Yellow,None,Hidden Blades,Gray,Tan Eye Gash,Innocent,None,,,
3566,2178,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2178.png,5,74.12931371,0.000074129,Blue,None,The Great Knife,Red,Tan,Faded,None,,,
3567,545,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/545.png,5,74.2054808,0.000074205,Blue,None,The Great Knife,Green,Pale,Cyclops,None,,,
3568,2606,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2606.png,5,74.21590439,0.000074216,Blue,None,Buster Sword,Yellow,Tan Eye Gash,Cyclops,None,,,
3569,1431,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1431.png,5,74.27774117,0.000074278,Purple,None,Hidden Blades,Gray,Pale Eye Gash,Faded,None,,,
3570,3073,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3073.png,5,74.39535785,0.000074395,Purple,None,Odradek,Dark Blue,Tan Eye Gash,Innocent,None,,,
3571,3637,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3637.png,5,74.46081687,0.000074461,Blue,None,Buster Sword,Gray,Tan Eye Gash,Innocent,None,,,
3572,3031,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3031.png,5,74.48446276,0.000074484,Blue,None,Hidden Blades,Red,Pale,Innocent,None,,,
3573,2897,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2897.png,5,74.49062945,0.000074491,Pink,None,Odradek,Light Blue,Tan Eye Gash,Innocent,None,,,
3574,2229,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2229.png,5,74.54893508,0.000074549,Pink,None,Hidden Blades,Gray,Tan Eye Gash,Faded,None,,,
3575,1675,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1675.png,5,74.5508211,0.000074551,Red,None,The Great Knife,Gray,Pale Eye Gash,Faded,None,,,
3576,3237,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3237.png,5,74.56456391,0.000074565,Yellow,None,The Great Knife,Yellow,Pale Eye Gash,Faded,None,,,
3577,463,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/463.png,5,74.61149845,0.000074611,Purple,None,Odradek,Red,Tan,Innocent,None,,,
3578,284,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/284.png,5,74.63015907,0.000074630,Green,None,The Great Knife,Red,Pale,Faded,None,,,
3579,1571,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1571.png,5,74.65174399,0.000074652,Yellow,None,The Great Knife,Purple,Tan Eye Gash,Cyclops,None,,,
3580,4051,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4051.png,5,74.71246542,0.000074712,Orange,None,Odradek,Yellow,Tan Eye Gash,Cyclops,None,,,
3581,102,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/102.png,5,74.72823912,0.000074728,Green,None,Odradek,Light Blue,Tan Eye Gash,Innocent,None,,,
3582,619,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/619.png,5,74.78673073,0.000074787,Green,None,Hidden Blades,Gray,Tan Eye Gash,Faded,None,,,
3583,312,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/312.png,5,74.80015495,0.000074800,Blue,None,The Great Knife,Gray,Pale Eye Gash,Faded,None,,,
3584,383,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/383.png,5,74.83290309,0.000074833,Blue,None,The Great Knife,Purple,Pale Eye Gash,Innocent,None,,,
3585,3988,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3988.png,5,74.84516234,0.000074845,Blue,None,Hidden Blades,Green,Pale,Innocent,None,,,
3586,1338,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1338.png,5,74.95901655,0.000074959,Orange,None,Odradek,Gray,Tan Eye Gash,Innocent,None,,,
3587,1441,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1441.png,5,74.9915642,0.000074992,Green,None,The Great Knife,Green,Pale,Faded,None,,,
3588,3517,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3517.png,5,75.0020982,0.000075002,Green,None,Buster Sword,Yellow,Tan Eye Gash,Faded,None,,,
3589,4022,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4022.png,5,75.03907434,0.000075039,Purple,None,Odradek,Yellow,Pale Eye Gash,Cyclops,None,,,
3590,1965,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1965.png,5,75.19293143,0.000075193,Blue,None,Odradek,Light Blue,Tan Eye Gash,Cyclops,None,,,
3591,3563,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3563.png,5,75.26232202,0.000075262,Yellow,None,Hidden Blades,Gray,Tan Eye Gash,Faded,None,,,
3592,3981,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3981.png,5,75.28473263,0.000075285,Blue,None,Hidden Blades,Purple,Tan Eye Gash,Cyclops,None,,,
3593,2562,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2562.png,5,75.28670328,0.000075287,Purple,None,Odradek,Gray,Pale Eye Gash,Innocent,None,,,
3594,721,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/721.png,5,75.3529904,0.000075353,Orange,None,The Great Knife,Dark Blue,Tan Eye Gash,Innocent,None,,,
3595,2964,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2964.png,5,75.5644422,0.000075564,Purple,None,Hidden Blades,Purple,Pale Eye Gash,Faded,None,,,
3596,454,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/454.png,5,75.62891361,0.000075629,Orange,None,Hidden Blades,Light Blue,Tan Eye Gash,Cyclops,None,,,
3597,145,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/145.png,5,75.71753952,0.000075718,Blue,None,Buster Sword,Gray,Tan Eye Gash,Faded,None,,,
3598,2817,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2817.png,5,75.80260677,0.000075803,Green,None,Odradek,Gray,Tan Eye Gash,Innocent,None,,,
3599,2318,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2318.png,5,75.87076425,0.000075871,Purple,None,Odradek,Red,Tan,Faded,None,,,
